MLSNum,HouseStatus,StatusChangeTimestamp,PropType,ListPrice,ClosePrice,Address,City,Acres,SqFtTotal,SqFtEstHeatedAboveGrade,StyleorRentType,RoomsTotal,BedsTotal,Bathrooms,GaragePark,YearBuilt,DaysonMarket,AgentID,listingagent,PhoneNumber,Email,Year,Year_Month,Day_of_Week
170481954,CLSD,2022-05-25,SF,279900,290000.0,15 Gordon St,Simsbury,0.74,1196,1196,Ranch,5,3,1.5,"1 Car/Attached Garage, Under House Garage",1955,2,891,P. Vincent Tully,4755880785,p.vincenttully@example.com,2022,2022-05,Wednesday
170496716,CLSD,2022-08-05,SF,295000,295000.0,151 Great Pond Rd,Simsbury,1.26,1423,1423,Ranch,7,3,2.0, Car/Paved,1956,27,892,Garrett Schyns,4750003344,garrettschyns@example.com,2022,2022-08,Friday
170520490,CLSD,2022-10-28,SF,270000,300000.0,66 Elm St,Simsbury,0.47,1696,1444,Cape Cod,7,3,1.5,1 Car/Attached Garage,1951,1,893,Lisa M Loomis,2032020992,lisamloomis@example.com,2022,2022-10,Friday
170514828,CLSD,2022-09-30,SF,289900,300000.0,37 Fernwood Dr,Simsbury,0.99,1568,1348,Ranch,5,3,2.0,1 Car/Detached Garage,1959,7,894,Carole Margolis,4750051569,carolemargolis@example.com,2022,2022-09,Friday
170491272,CLSD,2022-07-28,SF,474900,545000.0,49 Richmond Lane,West Hartford,0.39,1536,1536,Colonial,6,3,1.5,2 Car/Attached Garage,1955,62,895,Gary M Emerito,2036531821,garymemerito@example.com,2022,2022-07,Thursday
170519647,CLSD,2022-10-29,SF,319900,305000.0,9 Westwood Dr,Simsbury,0.57,1414,1414,Cape Cod,6,3,2.0,2 Car/Attached Garage,1952,20,895,Gary M Emerito,2036531821,garymemerito@example.com,2022,2022-10,Saturday
170466851,CLSD,2022-04-01,SF,285000,305000.0,8 W. Point Ter,Simsbury,0.63,1323,1323,Saltbox,5,3,1.5,1 Car/Attached Garage,1955,5,896,Brenda S Nuhfer,9591653132,brendasnuhfer@example.com,2022,2022-04,Friday
170505806,CLSD,2022-08-25,SF,235000,242000.0,24 Lincoln St,Windsor Locks,0.36,1703,1241,Ranch,6,3,2.0,2 Car/Attached Garage,1955,3,896,Brenda S Nuhfer,9591653132,brendasnuhfer@example.com,2022,2022-08,Thursday
170516715,CLSD,2022-10-12,SF,299900,315000.0,13 Hopmeadow St,Simsbury,0.56,1512,1512,"Colonial, Saltbox",6,3,1.5,2 Car/Detached Garage,1953,2,897,Heidi Picard-Ramsay,8602100010,heidipicard-ramsay@example.com,2022,2022-10,Wednesday
170513647,CLSD,2022-10-06,SF,299000,315000.0,10 Alder Rd,Simsbury,0.38,1416,1416,Ranch,8,3,1.5,2 Car/Attached Garage,1961,13,898,Josephine Ligato,4753791861,josephineligato@example.com,2022,2022-10,Thursday
170490283,CLSD,2022-07-04,SF,320000,320000.0,106 Farms Village Rd,Simsbury,0.65,1362,1362,Cape Cod,6,3,1.5,1 Car/Attached Garage,1947,9,899,Stephanie Daley,4758968646,stephaniedaley@example.com,2022,2022-07,Monday
170461562,CLSD,2022-03-23,SF,299900,329000.0,12 Vining Dr,Simsbury,1.48,1454,1454,Ranch,6,3,2.0,2 Car/Attached Garage,1965,65,900,Sarah B Neighbours,8601446953,sarahbneighbours@example.com,2022,2022-03,Wednesday
170544758,CLSD,2023-03-14,SF,359900,330000.0,82 Climax Rd,Simsbury,6.7,1892,1892,Colonial,7,3,2.0, Car/Driveway,1947,31,901,Ryan F Fehrs,4758776114,ryanffehrs@example.com,2023,2023-03,Tuesday
170528707,CLSD,2022-11-29,SF,319900,345000.0,6 George St,Simsbury,1.52,1713,1713,Ranch,8,3,2.0,2 Car/Attached Garage,1959,4,902,Curt Henderson,2033921480,curthenderson@example.com,2022,2022-11,Tuesday
170482977,CLSD,2022-06-03,SF,275000,352000.0,13 Laurel Dr,Simsbury,0.59,1545,1545,Cape Cod,6,3,2.0,2 Car/Attached Garage,1954,3,903,Karen B Mendes,8606795816,karenbmendes@example.com,2022,2022-06,Friday
170484887,CLSD,2022-06-30,SF,325000,375000.0,426 Bushy Hill Rd,Simsbury,1.02,1709,1709,Cape Cod,8,3,2.0, Car/Carport,1954,3,904,Catherine A McCahill,4754031031,catherineamccahill@example.com,2022,2022-06,Thursday
170468101,CLSD,2022-03-31,SF,349900,375000.0,48 Hoskins Rd,Simsbury,0.52,1889,1684,Colonial,7,3,2.0,2 Car/Attached Garage,1997,3,905,Kathleen J Shippee,2032335015,kathleenjshippee@example.com,2022,2022-03,Thursday
170476245,CLSD,2022-06-06,SF,379000,385000.0,51 Fernwood Dr,Simsbury,0.58,1762,1762,Cape Cod,8,3,2.0,2 Car/Attached Garage,1959,61,906,Sean Brittell,4752255489,seanbrittell@example.com,2022,2022-06,Monday
170528827,CLSD,2023-01-27,SF,389000,389000.0,100 Farms Village Rd,Simsbury,1.78,2405,1905,Ranch,6,3,2.0,2 Car/Attached Garage,1952,74,907,Mary M New,8606385183,marymnew@example.com,2023,2023-01,Friday
170525493,CLSD,2022-11-09,SF,389000,389000.0,43 Westwood Dr,Simsbury,0.63,1534,1534,Cape Cod,6,3,2.0,2 Car/Attached Garage,1952,8,908,Diane Bonney Team,2030848531,dianebonneyteam@example.com,2022,2022-11,Wednesday
170493697,CLSD,2022-07-08,SF,379900,400000.0,68 Fernwood Dr,Simsbury,0.58,2268,1768,Cape Cod,7,3,2.0,2 Car/Attached Garage,1966,5,909,Kris Barnett,9592728204,krisbarnett@example.com,2022,2022-07,Friday
170501160,CLSD,2022-09-01,SF,389900,420000.0,20 Farmstead Ln,Simsbury,0.93,1505,1505,Ranch,6,3,2.0,2 Car/Attached Garage,1960,3,909,Kris Barnett,9592728204,krisbarnett@example.com,2022,2022-09,Thursday
170483055,CLSD,2022-07-02,SF,389900,430000.0,459 Firetown Rd,Simsbury,0.75,2225,1772,Contemporary,7,3,2.0,2 Car/Under House Garage,1979,67,910,Laurie Kane,2038291309,lauriekane@example.com,2022,2022-07,Saturday
170542221,CLSD,2023-01-27,SF,550000,550000.0,25 Holcomb St,Simsbury,22.41,1489,1489,Farm House,7,3,2.0,2 Car/Detached Garage,1883,12,911,Nancy C Thoma,8609592462,nancycthoma@example.com,2023,2023-01,Friday
170470068,CLSD,2022-05-04,SF,324000,385000.0,733 Nevers Rd,South Windsor,0.48,1291,1291,Raised Ranch,7,3,1.5,"2 Car/Under House Garage, Paved",1976,2,914,Annie Simard,2037069459,anniesimard@example.com,2022,2022-05,Wednesday
170497326,CLSD,2022-08-19,SF,230000,220000.0,34 Hollis Rd,South Windsor,0.25,1461,1461,Cape Cod,8,3,1.5,1 Car/Attached Garage,1952,35,916,Gregory Conway,9594674441,gregoryconway@example.com,2022,2022-08,Friday
170517356,CLSD,2022-09-28,SF,349900,367000.0,31 Copper Dr,Windsor Locks,0.49,1736,1736,Cape Cod,7,3,2.0,2 Car/Attached Garage,1970,4,916,Gregory Conway,9594674441,gregoryconway@example.com,2022,2022-09,Wednesday
170522609,CLSD,2022-10-24,SF,249900,268000.0,17 Chester Dr,Windsor Locks,0.29,967,967,Ranch,5,3,1.5,"1 Car/Attached Garage, Paved, Driveway",1959,4,916,Gregory Conway,9594674441,gregoryconway@example.com,2022,2022-10,Monday
170346838,CLSD,2022-07-21,SF,250000,230000.0,1693 John Fitch Blvd,South Windsor,4.1,1306,1306,Cape Cod,5,3,1.5,5 Car/Detached Garage,1951,540,917,Paul Theriault,9597775152,paultheriault@example.com,2022,2022-07,Thursday
170539794,CLSD,2023-01-18,SF,250000,255000.0,25 Deming St,South Windsor,0.45,1143,1143,Ranch,6,3,1.5,"1 Car/Attached Garage, Driveway",1958,19,918,Amber Jones,2030058844,amberjones@example.com,2023,2023-01,Wednesday
170496100,CLSD,2022-09-12,SF,249000,255000.0,1527 Sullivan Ave,South Windsor,0.46,1850,1050,Ranch,6,3,1.5,1 Car/Attached Garage,1957,54,919,Michael T Mundo,4750618456,michaeltmundo@example.com,2022,2022-09,Monday
170508850,CLSD,2022-09-26,SF,269000,259000.0,52 Peach Tree Ln,South Windsor,0.63,1290,1020,Split Level,6,3,1.5,2 Car/Attached Garage,1959,30,920,Sara Etienne,4750269179,saraetienne@example.com,2022,2022-09,Monday
170515077,CLSD,2022-11-04,SF,215000,261261.0,72 Graham Rd,South Windsor,0.5,1092,1092,Ranch,5,3,1.5,1 Car/Attached Garage,1958,11,921,Glenn Stavens,4751153165,glennstavens@example.com,2022,2022-11,Friday
170461683,CLSD,2022-05-13,SF,259900,273000.0,63 Laurel St,South Windsor,0.45,1536,1056,Ranch,6,3,2.0, Car/Carport,1955,19,922,Wendy Cycenas,8609297690,wendycycenas@example.com,2022,2022-05,Friday
170522682,CLSD,2022-11-18,SF,279000,280000.0,716 Griffin Rd,South Windsor,0.71,1232,1232,Ranch,6,3,2.0,1 Car/Attached Garage,1983,13,923,Laura L Gonzalez,8600348704,lauralgonzalez@example.com,2022,2022-11,Friday
170491480,CLSD,2022-06-30,SF,294000,280000.0,20 Beelzebub Rd,South Windsor,0.65,1702,1702,Ranch,6,3,2.0,1 Car/Attached Garage,1956,11,924,Elaine C Anselmo,4759945576,elainecanselmo@example.com,2022,2022-06,Thursday
170502763,CLSD,2022-08-24,SF,289000,288150.0,488 Miller Rd,South Windsor,0.75,1840,1840,Ranch,6,3,2.0,1 Car/Attached Garage,1960,19,925,Cara C Flaherty,9590724981,caracflaherty@example.com,2022,2022-08,Wednesday
170518916,CLSD,2022-11-17,SF,299900,290000.0,78 Main St,South Windsor,2.4,1380,1380,Ranch,6,3,1.5,"3 Car/Attached Garage, Carport",1961,29,926,Sarah McMillan,8608804257,sarahmcmillan@example.com,2022,2022-11,Thursday
170467642,CLSD,2022-06-24,SF,267000,300001.0,365 Graham Rd,South Windsor,0.34,1283,1283,Split Level,7,3,1.5,2 Car/Under House Garage,1977,3,927,Cliff Mix,2036004044,cliffmix@example.com,2022,2022-06,Friday
170544679,CLSD,2023-02-17,SF,315000,310000.0,109 Quarry Brook Dr,South Windsor,0.38,1248,1248,Ranch,6,3,1.5,1 Car/Attached Garage,1975,4,928,Darlene Tremblay,2031364136,darlenetremblay@example.com,2023,2023-02,Friday
170468491,CLSD,2022-05-06,SF,299900,310000.0,139 Hilton Dr,South Windsor,0.45,1416,1416,Ranch,6,3,1.5,1 Car/Attached Garage,1958,1,929,Terry King,8601544664,terryking@example.com,2022,2022-05,Friday
170514231,CLSD,2022-09-13,SF,299900,315000.0,149 Scantic Meadow Rd,South Windsor,0.57,1234,984,Ranch,5,3,1.5, Car/Driveway,1959,10,930,Mateusz Mikunda,8605597303,mateuszmikunda@example.com,2022,2022-09,Tuesday
170518453,CLSD,2022-10-20,SF,320000,325000.0,91 Colony Rd,South Windsor,0.52,1788,1328,Ranch,5,3,1.5,2 Car/Detached Garage,1958,7,931,Nicole M Duong,4751992018,nicolemduong@example.com,2022,2022-10,Thursday
170498143,CLSD,2022-08-12,SF,250000,275000.0,74 Wells Rd,Wethersfield,0.18,1688,1688,Colonial,7,3,2.0,2 Car/Detached Garage,1938,6,932,Faten Elmokdad,2036150299,fatenelmokdad@example.com,2022,2022-08,Friday
170514874,CLSD,2022-10-07,SF,330000,327000.0,12 Gardenia Ln,South Windsor,0.0,1483,1483,Colonial,6,3,2.0,1 Car/Attached Garage,1992,38,932,Faten Elmokdad,2036150299,fatenelmokdad@example.com,2022,2022-10,Friday
170512984,CLSD,2022-09-16,SF,339900,335000.0,434 Foster St,South Windsor,0.46,2135,2135,"Colonial, Other",8,3,1.5,"2 Car/Detached Garage, Paved, Driveway",1961,38,933,Jessica Danard,4754417344,jessicadanard@example.com,2022,2022-09,Friday
170511764,CLSD,2022-09-23,SF,338500,335000.0,11 Hazel St,South Windsor,0.48,1455,1190,Raised Ranch,7,3,1.5,1 Car/Under House Garage,1962,11,934,Mike Defosses,2039216450,mikedefosses@example.com,2022,2022-09,Friday
170501795,CLSD,2022-08-23,SF,329900,340000.0,148 Scantic Meadow Rd,South Windsor,0.48,1425,1425,Ranch,6,3,2.0,"4 Car/Tandem, Attached Garage",1958,22,935,Julie Tetreault,9594458684,julietetreault@example.com,2022,2022-08,Tuesday
170502957,CLSD,2022-09-02,SF,389900,400000.0,10 Beechnut Ln,South Windsor,0.32,2660,1604,Raised Ranch,7,3,2.0,"1 Car/Attached Garage, Under House Garage",1976,1,935,Julie Tetreault,9594458684,julietetreault@example.com,2022,2022-09,Friday
170548050,CLSD,2023-03-10,SF,329900,337000.0,140 Farnham Rd,South Windsor,0.45,1230,1230,Ranch,6,3,1.5,1 Car/Attached Garage,1958,1,935,Julie Tetreault,9594458684,julietetreault@example.com,2023,2023-03,Friday
170470103,CLSD,2022-05-05,SF,289000,340000.0,2304 Ellington Rd,South Windsor,0.62,1656,1092,Ranch,6,3,2.0,2 Car/Attached Garage,1959,5,936,Adam Mallory,4753715042,adammallory@example.com,2022,2022-05,Thursday
170527005,CLSD,2023-02-25,SF,349900,349525.0,68 Meryl Rd,South Windsor,0.53,2696,1688,Ranch,7,3,1.5,2 Car/Attached Garage,1958,97,937,Debra A Colli,9599434598,debraacolli@example.com,2023,2023-02,Saturday
170464240,CLSD,2022-05-29,SF,349900,350000.0,170 Northview Dr,South Windsor,0.52,1588,1248,Raised Ranch,7,3,2.0,2 Car/Attached Garage,1963,5,938,Cara Clay,4753981143,caraclay@example.com,2022,2022-05,Sunday
170519614,CLSD,2022-12-02,SF,339900,351000.0,89 Benedict Dr,South Windsor,0.5,1694,1454,Ranch,7,3,2.0,2 Car/Attached Garage,1957,5,939,Madhu Reddy,9598799892,madhureddy@example.com,2022,2022-12,Friday
170475943,CLSD,2022-05-27,SF,230000,285000.0,185 Rainbow Rd,Windsor,0.61,2286,1746,Colonial,7,3,1.5,"2 Car/Attached Garage, Off Street Parking",1965,4,940,Dawn Ezold,8601179518,dawnezold@example.com,2022,2022-05,Friday
170483033,CLSD,2022-07-06,SF,325000,351000.0,20 Benjamin Way,South Windsor,0.47,1236,1236,Raised Ranch,6,3,1.5,"2 Car/Under House Garage, Off Street Parking",1983,3,940,Dawn Ezold,8601179518,dawnezold@example.com,2022,2022-07,Wednesday
170497853,CLSD,2022-08-02,SF,259900,259900.0,186 Elm St,Windsor Locks,0.41,1426,1426,Ranch,5,3,1.5,1 Car/Attached Garage,1953,6,940,Dawn Ezold,8601179518,dawnezold@example.com,2022,2022-08,Tuesday
170476125,CLSD,2022-05-27,SF,349900,360000.0,726 Avery St,South Windsor,0.68,1600,1600,Ranch,7,3,1.5,2 Car/Attached Garage,1965,5,941,Ellen DeSorbo,4755955046,ellendesorbo@example.com,2022,2022-05,Friday
170502668,CLSD,2022-08-30,SF,325000,315000.0,371 Elm St,Windsor Locks,0.48,1931,1931,Ranch,6,3,2.0,2 Car/Attached Garage,1987,12,942,Tatyana Makarov,9593700354,tatyanamakarov@example.com,2022,2022-08,Tuesday
170535891,CLSD,2023-02-11,SF,299900,298000.0,7 Townline Rd,Windsor Locks,0.48,1738,1594,Raised Ranch,5,3,2.0,2 Car/Attached Garage,1984,56,942,Tatyana Makarov,9593700354,tatyanamakarov@example.com,2023,2023-02,Saturday
170542727,CLSD,2023-03-10,SF,339900,405000.0,83 Elizabeth St,South Windsor,0.6,1760,1460,Raised Ranch,7,3,2.0,2 Car/Attached Garage,1962,4,942,Tatyana Makarov,9593700354,tatyanamakarov@example.com,2023,2023-03,Friday
170497466,CLSD,2022-07-28,SF,379000,407500.0,284 Quarry Brook Dr,South Windsor,0.37,1803,1403,Ranch,6,3,1.5,"2 Car/Attached Garage, Paved",1980,3,943,Brenda Healy,2039450262,brendahealy@example.com,2022,2022-07,Thursday
170501459,CLSD,2022-08-08,SF,399000,415000.0,7 Deming St,South Windsor,0.79,2124,2124,"Colonial, Antique",8,3,2.0,"3 Car/Detached Garage, Barn, Unpaved",1825,8,943,Brenda Healy,2039450262,brendahealy@example.com,2022,2022-08,Monday
170477201,CLSD,2022-05-09,SF,439000,490000.0,9 Summerwind Dr,South Windsor,0.66,2313,2313,Ranch,7,3,2.0,2 Car/Attached Garage,1990,3,944,Stephen Simard,9596350659,stephensimard@example.com,2022,2022-05,Monday
170485599,CLSD,2022-08-08,SF,277000,80000.0,12 Timber Ln,Vernon,0.63,2022,2022,Raised Ranch,6,3,2.0,2 Car/Under House Garage,1983,71,949,Rachael Bleau,8602884410,rachaelbleau@example.com,2022,2022-08,Monday
170476899,CLSD,2022-11-07,SF,150609,127800.0,136 Crestridge Dr,Vernon,0.34,1148,1148,Ranch,5,3,1.5,1 Car/Detached Garage,1956,68,950,Keith A Murphy,2030906182,keithamurphy@example.com,2022,2022-11,Monday
170492637,CLSD,2022-08-29,SF,160000,160000.0,15 Bolton Rd,Vernon,0.31,1000,520,Ranch,6,3,2.0," Car/Paved, Driveway",1900,72,951,Mike Hann,8602982338,mikehann@example.com,2022,2022-08,Monday
170516886,CLSD,2022-09-02,SF,225000,225000.0,12 Timber Ln,Vernon,0.63,2022,2022,"Raised Ranch, Ranch",7,3,2.0,2 Car/Under House Garage,1983,2,952,Todd Hany,9592302422,toddhany@example.com,2022,2022-09,Friday
170525321,CLSD,2022-12-13,SF,230000,235000.0,30 Ridgewood Dr,Vernon,0.42,1424,1124,Raised Ranch,6,3,2.0,2 Car/Under House Garage,1965,20,953,Christopher Gould,2032523860,christophergould@example.com,2022,2022-12,Tuesday
170525754,CLSD,2022-11-08,SF,220000,237000.0,32 Evergreen Rd,Vernon,0.54,1138,1138,Raised Ranch,9,3,1.5,2 Car/Attached Garage,1966,4,954,Jeffrey Sylvester,8607335671,jeffreysylvester@example.com,2022,2022-11,Tuesday
170470845,CLSD,2022-05-14,SF,209900,239000.0,86 Hillside Ave,Vernon,0.31,1068,1068,Ranch,6,3,1.5,1 Car/Attached Garage,1960,4,955,Jason Diaz,2030199719,jasondiaz@example.com,2022,2022-05,Saturday
170502729,CLSD,2022-08-29,SF,224900,239500.0,29 Neill Rd,Vernon,0.42,1323,1323,Colonial,5,3,1.5, Car/Other,1961,35,956,Jennifer Krasinkiewicz,9599694847,jenniferkrasinkiewicz@example.com,2022,2022-08,Monday
170466391,CLSD,2022-05-27,SF,249900,241000.0,87 Frederic Rd,Vernon,0.95,1612,1232,Ranch,6,3,1.5,1 Car/Attached Garage,1966,60,957,Tom H Ferguson,4750796939,tomhferguson@example.com,2022,2022-05,Friday
170482468,CLSD,2022-06-17,SF,240000,245000.0,34 Wilson Ln,Vernon,0.52,1264,1264,Ranch,6,3,2.0,2 Car/Attached Garage,1955,31,958,Jennifer Holt,9591221458,jenniferholt@example.com,2022,2022-06,Friday
170489257,CLSD,2022-07-02,SF,249900,272000.0,17 Center St,Vernon,0.16,1474,1474,Colonial,6,3,1.5,2 Car/Detached Garage,1933,3,958,Jennifer Holt,9591221458,jenniferholt@example.com,2022,2022-07,Saturday
170503292,CLSD,2022-08-27,SF,249900,270000.0,90 Discovery Rd,Vernon,0.55,1388,1388,Raised Ranch,6,3,1.5,2 Car/Attached Garage,1967,3,958,Jennifer Holt,9591221458,jenniferholt@example.com,2022,2022-08,Saturday
170517361,CLSD,2022-09-27,SF,224900,250000.0,42 Kanter Dr,Vernon,0.81,1582,1082,Split Level,6,3,1.5,"1 Car/Attached Garage, Paved, Off Street Parking",1963,5,959,Sue M Thompson,2036687305,suemthompson@example.com,2022,2022-09,Tuesday
170461288,CLSD,2022-04-01,SF,249900,250000.0,43 Tunnel Rd,Vernon,0.89,1518,1518,Colonial,7,3,1.5,"1 Car/Attached Garage, Under House Garage",1936,2,960,Dan Burgio,9590203640,danburgio@example.com,2022,2022-04,Friday
170486306,CLSD,2022-08-02,SF,259900,252000.0,11 Eva Cir,Vernon,0.42,2325,1300,Ranch,6,3,2.0, Car/Paved,1960,47,961,Samantha Stark,4755861157,samanthastark@example.com,2022,2022-08,Tuesday
170498615,CLSD,2022-08-02,SF,219900,253000.0,27 Ironwood Dr,Vernon,0.39,1613,1228,Ranch,7,3,2.0, Car/Paved,1956,5,962,Brian Schneider,2030278022,brianschneider@example.com,2022,2022-08,Tuesday
170511654,CLSD,2022-09-23,SF,249999,260000.0,143 Regan Rd,Vernon,0.31,1758,1008,Ranch,8,3,2.0,"1 Car/Under House Garage, Off Street Parking",1957,9,963,Joseph Armstrong,8607406527,josepharmstrong@example.com,2022,2022-09,Friday
170541527,CLSD,2023-02-17,SF,245000,265000.0,15 Janet Ln,Vernon,0.35,2010,1284,Raised Ranch,7,3,1.5,1 Car/Under House Garage,1979,2,964,Liane T Lombardi,8605160064,lianetlombardi@example.com,2023,2023-02,Friday
170478831,CLSD,2022-06-09,SF,239900,270000.0,181 Elm Hill Rd,Vernon,0.5,1271,1271,Ranch,5,3,1.5,2 Car/Attached Garage,1950,5,965,Fawiz J Ahmed,8603646489,fawizjahmed@example.com,2022,2022-06,Thursday
170474862,CLSD,2022-06-04,SF,325000,345000.0,129 Rolling View Dr,Vernon,0.62,1689,1289,Raised Ranch,7,3,2.0,2 Car/Under House Garage,1979,39,966,Jane M Crooke,8609916172,janemcrooke@example.com,2022,2022-06,Saturday
170487242,CLSD,2022-06-17,SF,255000,276000.0,31 Crown St,Vernon,0.22,1462,1138,Raised Ranch,6,3,1.5,2 Car/Under House Garage,1988,9,966,Jane M Crooke,8609916172,janemcrooke@example.com,2022,2022-06,Friday
170495355,CLSD,2022-07-18,SF,259900,285000.0,41 Hale Street Ext,Vernon,0.25,1775,1775,Cape Cod,7,3,2.0,1 Car/Attached Garage,1941,4,967,Sallie L Cappadora,9598961308,sallielcappadora@example.com,2022,2022-07,Monday
170497353,CLSD,2022-07-25,SF,259900,310000.0,12 Eastview Dr,Vernon,1.03,1854,1236,Ranch,7,3,1.5,1 Car/Attached Garage,1966,0,967,Sallie L Cappadora,9598961308,sallielcappadora@example.com,2022,2022-07,Monday
170535091,CLSD,2023-01-23,SF,269000,288000.0,56 George Dr,Vernon,0.41,1426,1050,Ranch,5,3,1.5,"1 Car/Detached Garage, Paved",1961,4,968,Anthony Florenzano,9598954831,anthonyflorenzano@example.com,2023,2023-01,Monday
170489043,CLSD,2022-07-30,SF,285000,289000.0,39 Reed St,Vernon,0.31,2185,1750,Colonial,6,3,2.0,"2 Car/Detached Garage, Paved, Off Street Parking",1956,76,969,Steve J Vastola,8603950477,stevejvastola@example.com,2022,2022-07,Saturday
170488237,CLSD,2022-07-15,SF,289900,289900.0,201 Elm Hill Rd,Vernon,1.09,1104,1104,Cape Cod,6,3,2.0,1 Car/Detached Garage,1940,38,970,Kirk A Coates,9594708007,kirkacoates@example.com,2022,2022-07,Friday
170487888,CLSD,2022-06-28,SF,259900,290000.0,12 Reed St,Vernon,0.38,1546,1546,Cape Cod,6,3,2.0,1 Car/Attached Garage,1936,4,971,Joseph Carnemolla,9596542215,josephcarnemolla@example.com,2022,2022-06,Tuesday
170504424,CLSD,2022-08-20,SF,249900,292100.0,50 Oxbow Dr,Vernon,0.76,1163,1163,Raised Ranch,6,3,1.5,"2 Car/Under House Garage, Off Street Parking",1965,3,972,Catherine A Leake,9591884858,catherinealeake@example.com,2022,2022-08,Saturday
170499786,CLSD,2022-09-07,SF,270000,302000.0,89 Overbrook Dr,Vernon,0.41,1523,1210,Raised Ranch,6,3,1.5,2 Car/Under House Garage,1975,2,973,Tracy Henry,9598761523,tracyhenry@example.com,2022,2022-09,Wednesday
170478544,CLSD,2022-05-06,SF,279900,310000.0,48 Cold Spring Dr,Vernon,0.52,1723,1323,Colonial,6,3,1.5,1 Car/Attached Garage,1960,1,974,Gary W Lemieux,2032753755,garywlemieux@example.com,2022,2022-05,Friday
170534825,CLSD,2023-01-06,SF,319900,315000.0,31 Richard Rd,Vernon,0.35,1829,1104,Ranch,5,3,1.5,"2 Car/Attached Garage, Paved, Driveway",1965,3,975,Thomas M Welles,8600059055,thomasmwelles@example.com,2023,2023-01,Friday
170489039,CLSD,2022-08-09,SF,274900,315000.0,378 Tunnel Rd,Vernon,0.48,1840,1104,Cape Cod,5,3,1.5,1 Car/Carport,1957,2,976,Nancy Orlando,8600480252,nancyorlando@example.com,2022,2022-08,Tuesday
170514001,CLSD,2022-10-18,SF,289900,317000.0,1 Rainbow Trl,Vernon,0.49,1684,1684,Ranch,7,3,2.0,2 Car/Attached Garage,1974,4,977,Amanda J Pompa,8605970194,amandajpompa@example.com,2022,2022-10,Tuesday
170461040,CLSD,2022-04-05,SF,294900,325500.0,105 Evergreen Rd,Vernon,0.46,1596,1196,Ranch,6,3,2.0,1 Car/Attached Garage,1968,10,978,Robert E Adams,9590374227,roberteadams@example.com,2022,2022-04,Tuesday
170525186,CLSD,2022-12-19,SF,319000,328000.0,82 Tracy Dr,Vernon,0.55,2012,1512,Raised Ranch,6,3,2.0,2 Car/Under House Garage,1966,6,979,Corey L Koeller,8603070889,coreylkoeller@example.com,2022,2022-12,Monday
170503160,CLSD,2022-09-12,SF,330000,330000.0,695 Bolton Rd,Vernon,1.38,1748,1748,"Contemporary, Ranch",8,3,1.5,"2 Car/Attached Garage, RV/Boat Pad",1954,43,980,Kris J Lippi,2037935238,krisjlippi@example.com,2022,2022-09,Monday
170519991,CLSD,2022-10-11,SF,319900,340000.0,49 Ridgewood Dr,Vernon,0.98,1935,1270,Raised Ranch,8,3,2.0,2 Car/Under House Garage,1967,6,981,Carrie Schwartz,9590971989,carrieschwartz@example.com,2022,2022-10,Tuesday
170496820,CLSD,2022-07-25,SF,319900,340000.0,372 Tunnel Rd,Vernon,1.09,2280,1520,Cape Cod,6,3,2.0,"2 Car/Detached Garage, Paved, Off Street Parking",1940,7,982,Noah King,2032456993,noahking@example.com,2022,2022-07,Monday
170486869,CLSD,2022-06-09,SF,359900,405555.0,158 Brewster Rd,West Hartford,0.28,1621,1621,Ranch,6,3,2.0,1 Car/Attached Garage,1951,2,988,Laurie C Murray,2030605604,lauriecmurray@example.com,2022,2022-06,Thursday
